temp_c,condition,wind_kph,pressure_mb,precip_mm,humidity,cloud,feelslike_c,vis_km,state
25.5,14,5,1014,0,78,28,27.6,10,22
26.5,14,3.6,1013,0,75,47,28.9,9.7,22
27.5,19,2.2,1012,0.1,72,66,30.3,9.3,22
28.5,19,0.7,1011,0.13,69,85,31.6,9,22
28.8,19,1,1011,0.07,66,85,31.7,9,22
29.1,19,1.2,1010,0.17,62,84,31.8,9,22
29.4,19,1.4,1009,0.22,59,84,31.9,9,22
28,19,3.6,1010,0.11,66,78,30.3,9.3,22
26.5,6,5.8,1011,0.47,73,71,28.8,9.7,22
25.1,6,7.9,1012,0.62,80,65,27.2,10,22
24.8,6,8.9,1012,0.31,82,71,27,9.7,22
24.6,19,9.8,1013,0.13,84,76,26.7,9.3,22
24.3,19,10.8,1013,0.18,86,82,26.5,9,22
23.7,19,10,1013,0.09,88,75,26,7.7,22
23.2,15,9.1,1013,0.23,91,67,25.5,6.3,22
27.5,6,6.5,1011,0.44,76,80,30.8,10,22
27,6,10,1010,0.22,80,78,30.2,10,22
26.4,6,13.4,1010,0.2,83,75,29.6,10,22
25.9,6,16.9,1010,0.27,87,73,29,10,22
25.7,6,15.7,1010,0.13,87,71,28.7,10,22
25.4,6,14.5,1011,0.33,88,68,28.3,10,22
25.2,6,13.3,1012,0.44,89,66,28,10,22
26.4,6,11.3,1012,0.22,83,63,29.5,10,22
27.5,6,9.2,1013,0.23,77,59,30.9,10,22
28.7,6,7.2,1013,0.31,71,55,32.4,10,22
29.6,6,8.4,1012,0.16,68,66,33.7,9.7,22
30.4,19,9.6,1011,0.13,65,78,35,9.3,22
31.3,19,10.8,1010,0.18,63,89,36.3,9,22
31,19,11,1010,0.09,64,78,35.8,9.3,22
30.6,6,11.3,1009,0.3,65,66,35.3,9.7,22
30.3,6,11.5,1009,0.4,66,55,34.8,10,22
29.7,6,10.2,1009,0.2,67,61,33.9,10,22
29.2,19,8.9,1010,0.03,69,67,33.1,10,22
28.6,19,7.6,1010,0.04,71,73,32.2,10,22
28.5,19,5.9,1011,0.02,71,59,31.9,10,22
28.3,14,4.2,1011,0,71,45,31.6,10,22
28.2,14,2.5,1012,0,70,31,31.3,10,22
28.1,14,3.2,1011,0,72,39,31.3,10,22
28,14,4,1011,0,74,47,31.4,10,22
25.1,6,6.1,1012,0.67,86,87,27.6,10,22
25.1,6,4.6,1011,0.33,85,81,27.6,10,22
25.1,1,3,1011,0,85,76,27.5,10,22
25.1,1,1.4,1010,0,84,70,27.5,10,22
24.8,1,4.2,1011,0,86,68,27.2,10,22
24.6,1,7,1012,0,88,66,27,10,22
24.3,1,9.7,1012,0,89,64,26.7,10,22
24.5,1,10.8,1013,0,88,58,27,10,22
24.8,14,11.9,1014,0,87,52,27.2,10,22
25,14,13,1015,0,86,45,27.5,10,22
26.2,14,14.8,1013,0,81,48,29.2,10,22
27.5,14,16.6,1012,0,77,51,30.9,10,22
28.7,14,18.4,1011,0,72,54,32.6,10,22
29,14,17.3,1010,0,70,61,32.8,10,22
29.2,1,16.2,1010,0,68,69,33,10,22
29.5,1,15.1,1009,0,67,77,33.2,10,22
28.6,1,13.4,1009,0,70,72,32.1,10,22
27.8,1,11.8,1010,0,74,67,30.9,10,22
26.9,1,10.1,1011,0,77,63,29.8,10,22
26.2,1,10.7,1011,0,80,61,29,10,22
25.6,14,11.3,1012,0,83,58,28.1,10,22
24.9,14,11.9,1012,0,87,56,27.3,10,22
24.9,14,11.9,1012,0,88,66,27.4,9.7,22
24.9,19,11.9,1011,0.53,89,76,27.5,9.3,22
23.5,3,2.5,1011,3.64,97,98,26,5,22
23.4,3,4,1011,1.82,97,95,25.9,5,22
23.2,3,5.4,1011,3.77,97,92,25.7,5,22
23.1,3,6.8,1011,5.02,97,89,25.6,5,22
23.3,3,6.7,1011,2.51,95,85,25.8,6.7,22
23.6,19,6.6,1012,0.03,94,81,26,8.3,22
23.8,19,6.5,1012,0.04,92,77,26.2,10,22
24.2,19,6.4,1013,0.02,90,70,26.6,10,22
24.5,14,6.2,1014,0,89,63,27,10,22
24.9,14,6.1,1015,0,87,56,27.4,10,22
25.7,14,5.3,1014,0,84,65,28.6,10,22
26.6,19,4.4,1013,0.03,82,73,29.8,10,22
27.4,19,3.6,1012,0.04,79,81,31,10,22
27.7,19,3.2,1011,0.02,77,78,31.3,10,22
28.1,1,2.9,1010,0,75,76,31.7,10,22
28.4,1,2.5,1009,0,73,73,32,10,22
27.6,1,3.1,1010,0,76,71,31,10,22
26.8,6,3.7,1010,0.2,80,69,29.9,10,22
26,6,4.3,1011,0.27,84,67,28.9,10,22
25.7,6,4.2,1012,0.13,85,68,28.6,9.7,22
25.5,19,4.1,1012,0.1,86,70,28.2,9.3,22
25.2,19,4,1013,0.13,87,71,27.9,9,22
25.5,19,4.6,1012,0.07,85,72,28.3,9,22
25.9,19,5.2,1012,0.2,84,72,28.6,9,22
23.5,6,10.8,1012,0.93,91,56,25.8,10,22
23.4,6,8.8,1012,0.47,91,54,25.7,10,22
23.4,6,6.7,1011,0.53,91,53,25.7,10,22
23.3,6,4.7,1011,0.71,91,51,25.6,10,22
23.2,6,5.5,1012,0.36,91,57,25.5,10,22
23,6,6.4,1013,0.23,91,62,25.3,10,22
22.9,6,7.2,1013,0.31,92,68,25.2,10,22
23.7,6,8.2,1014,0.16,89,72,26,9.7,22
24.5,19,9.1,1014,0.07,85,76,26.8,9.3,22
25.3,19,10.1,1015,0.09,82,80,27.6,9,22
25.2,19,9.5,1014,0.04,83,74,27.6,9.3,22
25.2,14,8.9,1013,0,84,68,27.5,9.7,22
25.1,14,8.3,1012,0,85,62,27.5,10,22
25.5,14,7.2,1011,0,83,53,28,10,22
25.9,14,6.1,1011,0,81,43,28.5,10,22
26.3,14,5,1010,0,80,34,29,10,22
25.7,14,4.9,1010,0,82,35,28.2,10,22
25,14,4.8,1011,0,84,36,27.4,10,22
24.4,14,4.7,1011,0,86,36,26.6,10,22
24.1,14,4.7,1012,0,86,54,26.3,10,22
23.9,19,4.7,1013,0.03,86,71,26,10,22
23.6,19,4.7,1013,0.04,86,89,25.7,10,22
23.6,19,5.3,1012,0.02,87,85,25.8,9.7,22
23.7,19,5.9,1012,0.3,88,81,25.8,9.3,22
22.6,16,6.1,1012,0.62,94,52,25,9,22
22.3,16,6.1,1012,0.31,95,65,24.8,8.3,22
22.1,11,6.1,1011,1.03,96,77,24.7,7.7,22
21.8,11,6.1,1011,1.38,97,90,21.8,7,22
21.8,11,7.4,1012,0.69,96,79,21.8,6.3,22
21.9,15,8.8,1012,0.1,96,69,21.9,5.7,22
21.9,15,10.1,1013,0.13,95,59,21.9,5,22
23.3,15,9.7,1013,0.07,90,66,25.8,6.7,22
24.6,19,9.4,1014,0.03,85,74,27.2,8.3,22
26,19,9,1014,0.04,80,81,28.5,10,22
26.7,19,6.8,1013,0.02,77,73,29.5,10,22
27.4,14,4.7,1013,0,75,65,30.4,10,22
28.1,14,2.5,1012,0,72,57,31.4,10,22
27.6,14,3.8,1011,0,75,66,30.8,10,22
27,19,5.2,1010,0.03,79,75,30.2,10,22
26.5,19,6.5,1010,0.04,82,84,29.6,10,22
25.8,19,5.6,1010,0.02,82,64,28.6,10,22
25.2,20,4.8,1011,0,83,44,27.6,10,22
24.5,0,4,1011,0,83,25,26.6,10,22
24.2,0,3.2,1012,0,83,24,26.2,10,22
23.8,0,2.5,1012,0,82,24,25.9,10,22
23.5,0,1.8,1013,0,82,24,25.5,10,22
23.4,0,1.2,1012,0,84,39,25.5,10,22
23.4,1,0.6,1012,0,87,53,25.5,10,22
22.6,15,8.3,1013,0.31,93,60,25,5,22
22.6,15,7.2,1012,0.16,92,68,24.9,6.7,22
22.5,6,6.1,1012,0.1,91,76,24.9,8.3,22
22.5,6,5,1012,0.13,89,83,24.8,10,22
22.2,6,6.6,1012,0.07,91,77,24.7,8.3,22
22,15,8.2,1013,0.2,93,71,22,6.7,22
21.7,15,9.7,1014,0.27,94,64,21.7,5,22
22,15,7.8,1014,0.13,93,76,24.6,4,22
22.3,4,5.9,1015,0.1,91,88,24.7,3,22
22.6,4,4,1015,0.13,90,100,24.9,2,22
22.7,4,4.8,1015,0.07,90,88,25,3,22
22.7,15,5.6,1014,0.13,90,76,25,4,22
22.8,15,6.5,1013,0.18,91,64,25.1,5,22
23.6,15,6.8,1012,0.09,87,65,25.8,6.7,22
24.3,19,7.2,1011,0.03,83,66,26.4,8.3,22
25.1,19,7.6,1010,0.04,79,68,27.1,10,22
24.5,19,7.7,1011,0.02,83,70,26.6,10,22
24,1,7.8,1011,0,86,72,26.1,10,22
23.4,1,7.9,1012,0,90,75,25.6,10,22
23.1,1,7.3,1012,0,91,69,25.4,10,22
22.8,14,6.7,1013,0,92,62,25.1,10,22
22.5,14,6.1,1014,0,93,56,24.9,10,22
22.7,14,7.2,1013,0,92,65,25.1,9.7,22
23,19,8.3,1013,0.07,91,75,25.2,9.3,22
27.9,14,4.7,1011,0,75,54,31.4,10,22
27.7,14,4.7,1010,0,76,49,31.2,10,22
27.6,14,4.7,1010,0,76,43,30.9,10,22
27.4,14,4.7,1010,0,77,38,30.7,10,22
27.3,14,5.4,1010,0,78,35,30.5,10,22
27.1,14,6.1,1011,0,79,32,30.4,10,22
27,14,6.8,1012,0,80,30,30.2,10,22
27.9,14,5.2,1012,0,75,46,31.3,10,22
28.7,19,3.5,1013,0.03,71,62,32.3,10,22
29.6,19,1.8,1013,0.04,66,78,33.4,10,22
30.1,19,6.4,1012,0.02,66,65,34.4,10,22
30.5,14,10.9,1011,0,66,52,35.3,10,22
31,14,15.5,1010,0,65,39,36.3,10,22
30.8,14,15.2,1010,0,66,39,35.8,10,22
30.5,14,15,1009,0,66,39,35.4,10,22
30.3,14,14.8,1009,0,66,39,34.9,10,22
29.7,14,13.3,1009,0,69,38,34.1,10,22
29.2,14,11.9,1010,0,71,37,33.4,10,22
28.6,14,10.4,1010,0,74,36,32.6,10,22
28.5,14,10,1011,0,75,28,32.5,10,22
28.4,0,9.5,1012,0,75,21,32.4,10,22
28.3,0,9,1012,0,76,14,32.3,10,22
28.2,0,9.2,1012,0,76,17,32.1,10,22
28.1,0,9.5,1012,0,76,21,31.9,10,22
24.9,19,11.9,1011,0.71,90,86,27.6,9,22
24.9,19,10.2,1011,0.36,90,80,27.6,9.3,22
25,6,8.5,1010,0.2,89,74,27.6,9.7,22
25,6,6.8,1010,0.27,88,68,27.6,10,22
25.1,6,5.3,1011,0.13,88,73,27.7,10,22
25.1,6,3.7,1011,0.23,88,79,27.8,10,22
25.2,6,2.2,1012,0.31,88,84,27.9,10,22
26.3,6,3,1012,0.16,82,84,29.3,10,22
27.5,19,3.8,1013,0.03,77,83,30.8,10,22
28.6,19,4.7,1013,0.04,71,83,32.2,10,22
29.8,19,5.2,1012,0.02,66,82,33.7,10,22
30.9,6,5.6,1011,0.23,62,80,35.3,10,22
32.1,6,6.1,1010,0.31,57,79,36.8,10,22
31.9,6,6.7,1009,0.16,59,76,36.6,10,22
31.7,6,7.3,1008,0.1,60,74,36.5,10,22
31.5,6,7.9,1008,0.13,61,71,36.3,10,22
30.4,6,9,1008,0.07,66,76,34.9,9.7,22
29.3,19,10.1,1009,0.13,71,80,33.6,9.3,22
28.2,19,11.2,1010,0.18,76,85,32.2,9,22
27.6,19,11,1011,0.09,79,74,31.4,9.3,22
27,6,10.9,1011,0.13,82,64,30.5,9.7,22
26.4,6,10.8,1012,0.18,84,53,29.7,10,22
26.1,6,10.6,1012,0.09,85,62,29.2,10,22
25.7,6,10.3,1012,0.33,86,72,28.6,10,22
26.2,19,5.8,1011,0.27,82,73,29,9,22
26,19,5.6,1011,0.13,82,68,28.7,9.3,22
25.7,6,5.5,1010,0.27,83,62,28.4,9.7,22
25.5,6,5.4,1010,0.36,84,57,28.1,10,22
25.5,6,5.3,1011,0.18,84,57,28.1,10,22
25.5,14,5.2,1011,0,85,57,28.2,10,22
25.5,14,5,1012,0,86,57,28.2,10,22
26.3,14,5.2,1012,0,81,55,29.2,10,22
27.2,14,5.3,1013,0,77,54,30.3,10,22
28,14,5.4,1013,0,73,53,31.3,10,22
29.1,14,5.6,1012,0,70,60,33,10,22
30.2,6,5.9,1011,0.3,66,68,34.6,10,22
31.3,6,6.1,1010,0.4,63,76,36.3,10,22
31.4,6,6,1010,0.2,62,73,36.2,10,22
31.4,6,5.9,1009,0.27,60,70,36.1,10,22
31.5,6,5.8,1008,0.36,59,68,36,10,22
30.5,6,6,1009,0.18,64,69,34.8,9.7,22
29.4,19,6.2,1009,0.23,69,70,33.5,9.3,22
28.4,19,6.5,1010,0.31,75,71,32.3,9,22
27.7,19,7.3,1011,0.16,78,76,31.4,9,22
27,19,8.2,1011,0.3,82,81,30.4,9,22
26.3,19,9,1012,0.4,85,86,29.5,9,22
26.1,19,8,1012,0.2,85,86,29.1,9,22
25.8,19,7.1,1012,0.1,84,86,28.6,9,22
23.7,19,6.5,1011,0.4,89,77,25.9,9,22
23.5,19,5,1011,0.2,89,70,25.7,9.3,22
23.4,6,3.6,1011,0.27,90,63,25.6,9.7,22
23.2,6,2.2,1011,0.36,90,56,25.4,10,22
23.3,6,2.3,1011,0.18,90,52,25.5,10,22
23.3,14,2.4,1012,0,91,48,25.6,10,22
23.4,14,2.5,1013,0,91,44,25.7,10,22
24.6,14,3.2,1013,0,86,41,27.1,10,22
25.8,14,4,1013,0,82,38,28.6,10,22
27,14,4.7,1014,0,78,36,30,10,22
28.2,14,4.6,1013,0,74,36,31.9,10,22
29.5,14,4.4,1012,0,70,37,33.8,10,22
30.7,14,4.3,1011,0,66,38,35.7,10,22
30.7,14,3.8,1010,0,65,54,35.5,9.7,22
30.6,19,3.4,1009,0.07,64,71,35.2,9.3,22
30.6,19,2.9,1008,0.09,64,88,35,9,22
29.3,19,2.8,1009,0.04,69,87,33.2,9.3,22
27.9,6,2.6,1010,0.47,74,86,31.3,9.7,22
26.6,6,2.5,1010,0.62,79,85,29.5,10,22
26.3,6,2.9,1011,0.31,80,75,29,10,22
25.9,6,3.2,1012,0.6,82,65,28.6,10,22
25.6,6,3.6,1012,0.8,83,55,28.1,10,22
25,6,3.7,1012,0.4,85,62,27.4,10,22
24.4,6,3.8,1012,0.83,87,70,26.8,10,22
23.3,1,0,1012,0,89,68,25.5,10,22
23.1,1,0.5,1011,0,90,54,25.4,10,22
23,14,1,1011,0,90,41,25.2,10,22
22.8,14,1.4,1011,0,91,27,25.1,10,22
22.9,14,1.7,1011,0,91,34,25.2,10,22
22.9,14,1.9,1012,0,91,41,25.2,10,22
23,14,2.2,1013,0,91,48,25.3,10,22
24.7,14,2.9,1013,0,85,57,27.3,9.7,22
26.3,19,3.6,1014,0.27,79,67,29.3,9.3,22
28,19,4.3,1014,0.36,73,76,31.3,9,22
29,19,4.8,1013,0.18,70,82,32.9,9.3,22
30.1,6,5.3,1012,0.07,67,89,34.4,9.7,22
31.1,6,5.8,1011,0.09,63,95,36,10,22
30.8,6,6.4,1010,0.04,65,84,35.8,10,22
30.6,6,7,1009,0.1,67,72,35.7,10,22
30.3,6,7.6,1009,0.13,69,60,35.5,10,22
28.5,6,7.9,1009,0.07,75,58,32.8,10,22
26.7,6,8.3,1010,0.13,81,56,30.1,10,22
24.9,6,8.6,1011,0.18,87,54,27.4,10,22
24.4,6,7.8,1012,0.09,89,63,26.8,9.7,22
23.8,19,7,1012,0.33,91,72,26.2,9.3,22
23.3,19,6.1,1013,0.44,92,81,25.6,9,22
23.2,19,5.3,1013,0.22,92,84,25.5,9,22
23.1,19,4.4,1013,0.17,92,86,25.4,9,22
23.2,19,9.4,1012,0.09,89,84,25.4,9,22
23.2,19,7.6,1012,0.04,89,81,25.4,9.3,22
23.3,19,5.8,1011,0.03,88,77,25.5,9.7,22
23.3,19,4,1011,0.04,87,74,25.5,10,22
23.3,19,3.2,1012,0.02,87,78,25.5,9.7,22
23.3,19,2.5,1012,0.07,87,83,25.4,9.3,22
23.3,19,1.8,1013,0.09,87,87,25.4,9,22
24.2,19,3.6,1013,0.04,83,88,26.3,9.3,22
25,19,5.4,1014,0.03,79,88,27.1,9.7,22
25.9,19,7.2,1014,0.04,76,89,28,10,22
26.8,19,7,1013,0.02,73,76,29.3,10,22
27.7,14,6.7,1012,0,71,64,30.5,10,22
28.6,14,6.5,1011,0,68,51,31.8,10,22
28.7,14,5.6,1011,0,68,53,31.9,10,22
28.8,19,4.8,1010,0.03,67,56,31.9,10,22
28.9,19,4,1009,0.04,66,58,32,10,22
27.9,19,5.3,1010,0.02,71,56,30.8,10,22
26.8,6,6.6,1010,0.27,76,55,29.5,10,22
25.8,6,7.9,1011,0.36,81,53,28.3,10,22
25.3,6,8.8,1012,0.18,84,64,27.7,10,22
24.8,6,9.6,1012,0.23,86,74,27.2,10,22
24.3,6,10.4,1013,0.31,89,85,26.6,10,22
24.2,6,9.6,1013,0.16,88,80,26.4,10,22
24,6,8.8,1013,0.47,88,75,26.3,10,22
22.9,0,6.5,1006,0,75,13,25,10,23
22.7,0,6.5,1005,0,75,13,24.9,10,23
22.4,0,6.5,1005,0,75,13,24.7,10,23
22.2,0,6.5,1005,0,76,14,24.6,10,23
22,0,7,1005,0,76,12,24.5,10,23
21.9,0,7.4,1006,0,76,10,21.9,10,23
21.7,0,7.9,1006,0,77,8,21.7,10,23
23.6,20,8.2,1006,0,70,8,25.8,10,23
25.5,20,8.4,1007,0,64,9,27.3,10,23
27.4,20,8.6,1007,0,58,9,28.7,10,23
28.9,20,8.2,1006,0,54,11,30.5,10,23
30.5,20,7.7,1005,0,50,14,32.3,10,23
32,20,7.2,1004,0,46,16,34.1,10,23
31.8,20,7.9,1003,0,47,20,33.8,10,23
31.5,14,8.6,1002,0,48,25,33.6,10,23
31.3,14,9.4,1002,0,48,29,33.3,10,23
29.7,14,10.2,1002,0,54,29,31.6,10,23
28.2,14,11,1003,0,60,30,30,10,23
26.6,14,11.9,1004,0,66,30,28.3,10,23
25.8,14,11,1004,0,68,25,27.5,10,23
25,0,10.2,1005,0,71,20,26.7,10,23
24.2,0,9.4,1006,0,74,15,25.9,10,23
23.8,0,9.5,1005,0,76,20,25.6,10,23
23.3,14,9.6,1005,0,79,24,25.3,10,23
23.7,0,8.3,1005,0,77,8,25.6,10,23
23.5,0,8.5,1004,0,78,8,25.4,10,23
23.3,0,8.8,1004,0,79,8,25.3,10,23
23.1,0,9,1004,0,80,7,25.1,10,23
22.9,0,9.2,1004,0,80,8,25,10,23
22.8,0,9.5,1005,0,81,8,24.9,10,23
22.6,0,9.7,1005,0,81,9,24.8,10,23
24.3,20,10.4,1005,0,76,13,26.4,10,23
25.9,20,11.2,1006,0,70,18,28,10,23
27.6,20,11.9,1006,0,64,22,29.6,10,23
28.8,20,12,1005,0,62,20,31.4,10,23
30.1,20,12.1,1004,0,59,18,33.2,10,23
31.3,20,12.2,1003,0,57,16,35,10,23
31.8,20,12.4,1003,0,57,15,36.1,10,23
32.3,20,12.5,1002,0,57,15,37.2,10,23
32.8,20,12.6,1001,0,57,14,38.3,10,23
30.6,20,10.7,1002,0,62,18,35,10,23
28.5,20,8.8,1003,0,67,21,31.7,10,23
26.3,0,6.8,1003,0,73,25,28.4,10,23
26,0,7.1,1004,0,72,27,27.9,10,23
25.6,14,7.3,1004,0,72,28,27.5,10,23
25.3,14,7.6,1005,0,72,30,27,10,23
24.8,14,8.3,1004,0,76,36,26.6,10,23
24.3,14,9,1004,0,80,41,26.3,10,23
22.2,0,1.8,1005,0,75,7,24.6,10,23
21.8,0,2.3,1005,0,75,7,21.8,10,23
21.4,0,2.8,1005,0,76,7,21.4,10,23
21,0,3.2,1005,0,76,7,21,10,23
20.9,0,3.5,1005,0,77,7,20.9,10,23
20.7,0,3.7,1006,0,78,7,20.7,10,23
20.6,0,4,1006,0,79,7,20.6,10,23
22.5,20,5,1006,0,74,7,23,10,23
24.4,20,6.1,1007,0,69,7,25.4,10,23
26.3,20,7.2,1007,0,65,7,27.8,10,23
28.2,20,7.8,1006,0,62,7,30.7,10,23
30.2,20,8.4,1005,0,59,7,33.7,10,23
32.1,20,9,1004,0,57,7,36.6,10,23
32.2,20,9.8,1003,0,57,8,37,10,23
32.3,20,10.7,1003,0,58,9,37.5,10,23
32.4,20,11.5,1002,0,59,10,37.9,10,23
30.2,20,10.4,1003,0,65,10,34.6,10,23
28,20,9.4,1003,0,71,11,31.2,10,23
25.8,0,8.3,1004,0,76,11,27.9,10,23
25.1,0,7.6,1004,0,77,15,27.1,10,23
24.3,0,6.8,1005,0,77,19,26.3,10,23
23.6,0,6.1,1005,0,78,23,25.5,10,23
23,0,4.9,1005,0,77,19,25.2,10,23
22.4,0,3.7,1005,0,75,14,24.8,10,23
23.4,0,5.8,1005,0,75,7,25.3,10,23
23.2,0,6.2,1004,0,75,8,25.2,10,23
22.9,0,6.7,1004,0,75,9,25,10,23
22.7,0,7.2,1004,0,74,10,24.9,10,23
22.5,0,7.2,1004,0,75,9,24.8,10,23
22.3,0,7.2,1005,0,75,9,24.7,10,23
22.1,0,7.2,1005,0,76,9,24.6,10,23
24,20,7.7,1006,0,71,11,26.2,10,23
25.8,20,8.2,1006,0,65,12,27.7,10,23
27.7,20,8.6,1006,0,60,14,29.3,10,23
29.1,20,9.4,1005,0,58,14,31.4,10,23
30.6,20,10.1,1004,0,55,15,33.4,10,23
32,20,10.8,1003,0,53,16,35.5,10,23
32.5,20,10.8,1003,0,53,15,36.6,10,23
33.1,20,10.8,1002,0,53,13,37.8,10,23
33.6,20,10.8,1002,0,53,12,38.9,10,23
31.1,20,9.4,1002,0,59,14,35.3,10,23
28.7,20,7.9,1003,0,65,17,31.7,10,23
26.2,0,6.5,1003,0,70,20,28.1,10,23
25.8,0,6.4,1004,0,72,22,27.6,10,23
25.3,14,6.2,1004,0,73,25,27.2,10,23
24.9,14,6.1,1005,0,74,27,26.7,10,23
24.4,14,5.8,1004,0,75,43,26.3,10,23
24,1,5.4,1004,0,76,58,25.8,10,23
22,0,2.2,1005,0,72,9,24.6,10,23
21.7,0,2.3,1005,0,72,12,21.7,10,23
21.4,0,2.4,1005,0,73,14,21.4,10,23
21.1,0,2.5,1004,0,74,16,21.1,10,23
21,0,2.9,1005,0,75,14,21,10,23
20.8,0,3.2,1005,0,76,12,20.8,10,23
20.7,0,3.6,1006,0,77,11,20.7,10,23
22.7,20,5.2,1006,0,72,10,23.3,10,23
24.8,20,6.7,1006,0,68,9,25.8,10,23
26.8,20,8.3,1007,0,63,8,28.4,10,23
28.9,20,9.2,1006,0,60,8,31.6,10,23
30.9,20,10.2,1005,0,57,8,34.7,10,23
33,20,11.2,1004,0,54,8,37.9,10,23
33.1,20,10.9,1003,0,54,8,38,10,23
33.1,20,10.7,1003,0,54,8,38.2,10,23
33.2,20,10.4,1002,0,54,8,38.3,10,23
30.7,20,8.8,1003,0,58,9,34.6,10,23
28.2,20,7.1,1003,0,63,10,30.9,10,23
25.7,0,5.4,1004,0,67,10,27.2,10,23
25,0,4.8,1004,0,68,12,26.6,10,23
24.4,0,4.2,1005,0,68,14,26,10,23
23.7,0,3.6,1005,0,68,16,25.4,10,23
23.1,0,3.5,1005,0,67,17,25.1,10,23
22.4,0,3.4,1004,0,66,19,24.8,10,23
24.6,0,9.7,1004,0,76,14,26.4,10,23
24.4,0,9.6,1003,0,77,15,26.2,10,23
24.1,0,9.5,1003,0,77,16,26,10,23
23.9,0,9.4,1003,0,78,16,25.8,10,23
23.8,0,9,1003,0,79,17,25.7,10,23
23.6,0,8.6,1004,0,80,17,25.6,10,23
23.5,0,8.3,1004,0,82,17,25.5,10,23
25.3,20,8.6,1005,0,77,16,27.6,10,23
27,20,9,1005,0,72,15,29.8,10,23
28.8,20,9.4,1006,0,67,15,31.9,10,23
30.1,20,8.9,1005,0,64,18,34.1,10,23
31.5,20,8.4,1004,0,60,21,36.2,10,23
32.8,20,7.9,1003,0,57,24,38.4,10,23
32.6,20,7.8,1002,0,58,28,38.2,10,23
32.5,14,7.7,1001,0,58,33,37.9,10,23
32.3,14,7.6,1000,0,59,37,37.7,10,23
30.8,14,8.2,1001,0,64,35,35.4,10,23
29.2,14,8.8,1002,0,69,33,33.2,10,23
27.7,14,9.4,1002,0,74,32,30.9,10,23
27.2,14,8.9,1003,0,76,48,30.2,10,23
26.7,19,8.4,1003,0.03,78,64,29.6,10,23
26.2,19,7.9,1004,0.04,80,80,28.9,10,23
25.5,19,8.8,1004,0.02,85,78,28.1,10,23
24.8,6,9.6,1003,0.13,89,77,27.4,10,23
22.9,14,9.7,1004,0,82,29,25,10,23
22.7,14,9.2,1004,0,82,29,24.9,10,23
22.4,14,8.8,1004,0,81,30,24.7,10,23
22.2,14,8.3,1003,0,81,30,24.6,10,23
22,14,7.9,1004,0,81,32,22,10,23
21.7,14,7.6,1004,0,81,34,21.7,10,23
21.5,14,7.2,1005,0,80,36,21.5,10,23
23.3,14,7.8,1005,0,76,34,25.8,10,23
25.1,14,8.4,1006,0,71,33,27.3,10,23
26.9,14,9,1006,0,66,32,28.7,10,23
27.9,14,9.5,1005,0,64,33,30.1,10,23
28.8,14,10,1004,0,63,34,31.5,10,23
29.8,14,10.4,1003,0,61,35,32.9,10,23
29.2,14,10.1,1003,0,64,41,32.2,10,23
28.5,6,9.7,1002,0.17,67,47,31.4,10,23
27.9,6,9.4,1002,0.22,70,53,30.7,10,23
26.9,6,8.6,1002,0.11,75,59,29.5,10,23
25.8,6,7.9,1003,0.7,79,66,28.3,10,23
24.8,6,7.2,1004,0.93,84,72,27.1,10,23
24.1,6,8.4,1005,0.47,88,75,26.4,9,23
23.3,9,9.6,1005,1.03,91,78,25.7,8,23
22.6,9,10.8,1006,1.38,95,81,25,7,23
22.7,9,8.2,1005,0.69,93,73,25,8,23
22.8,6,5.5,1005,0.33,91,65,25.1,9,23
23.8,14,9.7,1004,0,84,47,25.9,10,23
23.6,14,9,1003,0,86,60,25.8,10,23
23.4,1,8.3,1003,0,89,72,25.6,10,23
23.2,1,7.6,1003,0,91,85,25.5,10,23
23.2,1,7.4,1003,0,91,80,25.5,10,23
23.3,1,7.3,1004,0,91,74,25.6,10,23
23.3,1,7.2,1004,0,91,69,25.6,10,23
24.3,1,8.2,1005,0,87,70,26.7,10,23
25.3,1,9.1,1005,0,82,70,27.8,10,23
26.3,1,10.1,1006,0,78,71,28.9,10,23
27.4,1,11.5,1005,0,76,63,30.6,10,23
28.4,14,13,1004,0,73,55,32.3,10,23
29.5,14,14.4,1003,0,71,47,34,10,23
28.9,14,13,1002,0,74,53,33.2,10,23
28.2,19,11.5,1002,0.03,77,59,32.3,10,23
27.6,19,10.1,1001,0.04,80,65,31.5,10,23
26.5,19,7,1002,0.02,86,74,30.1,8.3,23
25.4,3,3.8,1002,3.23,92,83,28.6,6.7,23
24.3,3,0.7,1003,4.31,97,92,27.2,5,23
24.2,3,1.9,1004,2.16,97,82,27,5.7,23
24,9,3.1,1005,1.53,97,73,26.8,6.3,23
23.9,9,4.3,1006,2.04,96,63,26.6,7,23
23.6,9,5.9,1005,1.02,95,46,26.2,8,23
23.3,0,7.4,1004,0,93,28,25.7,9,23
21.8,0,2.5,1004,0,74,10,21.8,10,23
21.5,0,3,1004,0,73,14,21.5,10,23
21.3,0,3.5,1004,0,73,18,21.3,10,23
21,0,4,1003,0,72,23,21,10,23
20.9,0,3.7,1004,0,73,20,20.9,10,23
20.8,0,3.5,1004,0,74,18,20.8,10,23
20.7,0,3.2,1005,0,75,15,20.7,10,23
22.4,20,4.3,1005,0,72,17,22.9,10,23
24.1,20,5.4,1006,0,68,18,25.1,10,23
25.8,20,6.5,1006,0,65,19,27.3,10,23
27.1,20,7.8,1005,0,64,20,29.1,10,23
